idx,sa1,sa2,sa3,ref1,ref2,ref3
880,784.768,316.284,1317.142,783.79,313.02,1400.507
880,784.344,316.113,1316.73,783.344,312.839,1400.116
880,783.975,315.936,1316.307,782.911,312.649,1399.44
880,783.574,315.794,1316.023,782.451,312.515,1398.819
880,783.182,315.646,1315.452,782.003,312.296,1398.246
880,782.786,315.486,1314.858,781.552,312.128,1397.608
881,,,,665.379,265.615,1193.305
881,666.401,268.462,1122.857,664.938,265.446,1192.064
881,666.097,268.332,1122.16,664.602,265.293,1191.573
881,665.791,268.211,1121.721,664.258,265.16,1191.123
881,665.496,268.124,1121.24,663.933,265.028,1190.527
881,665.198,267.962,1120.957,663.593,264.908,1190.128
881,664.91,267.875,1120.583,663.259,264.778,1189.657
881,664.604,267.724,1120.028,662.903,264.605,1189.04
881,664.305,267.613,1119.499,662.597,264.497,1188.429
881,664.041,267.475,1119.107,662.26,264.353,1187.89
881,663.74,267.375,1118.506,661.92,264.202,1187.258
882,,,,542.223,216.485,979.014
882,543.756,219.108,922.313,541.95,216.398,977.418
882,543.6,219.031,921.155,541.759,216.308,976.499
882,543.442,218.964,920.521,541.549,216.232,975.932
882,543.265,218.901,920.071,541.364,216.153,975.393
882,543.098,218.839,919.66,541.161,216.072,974.957
882,542.911,218.756,919.094,540.946,215.972,974.362
882,542.729,218.672,918.663,540.713,215.87,973.828
882,542.527,218.595,918.151,540.499,215.829,973.417
882,542.344,218.553,917.753,540.291,215.727,972.919
882,542.151,218.449,917.238,540.061,215.626,972.304
883,,,,1232.256,493.013,2186.807
883,1270.842,513.126,2119.411,1229.112,491.702,2191.647
883,1268.272,512.064,2124.489,1226.924,490.822,2195.278
883,1266.366,511.276,2128.273,1225.184,490.121,2197.969
883,1264.817,510.643,2130.977,1223.723,489.498,2199.816
883,1263.487,510.113,2133.189,1222.427,488.972,2201.545
883,1262.284,509.619,2134.879,1221.235,488.483,2203.058
883,1261.148,509.166,2136.153,1220.066,488.03,2203.804
883,1260.053,508.733,2137.144,1218.929,487.575,2204.24
883,1258.939,508.25,2137.653,1217.842,487.18,2204.378
883,1257.867,507.811,2137.794,1216.669,486.635,2204.275
884,,,,1041.511,416.352,1853.891
884,1039.307,419.299,1738.171,1040.937,416.114,1852.742
884,1038.755,419.075,1737.676,1040.204,415.828,1852.293
884,1038.076,418.802,1737.232,1039.42,415.499,1851.864
884,1037.371,418.468,1737.024,1038.602,415.164,1851.146
884,1036.649,418.176,1736.369,1037.767,414.86,1850.21
884,1035.905,417.899,1736.005,1036.943,414.511,1849.404
884,1035.182,417.606,1735.029,1036.13,414.215,1848.553
884,1034.445,417.321,1734.351,1035.313,413.853,1847.406
884,1033.69,416.982,1733.638,1034.468,413.5,1846.445
884,1032.951,416.68,1732.715,1033.639,413.189,1845.251
885,,,,910.666,363.915,1622.166
885,908.124,366.206,1520.573,909.866,363.599,1621.556
885,907.466,365.942,1520.239,909.12,363.295,1621.092
885,906.805,365.63,1519.95,908.414,363.008,1620.708
885,906.196,365.427,1519.593,907.709,362.704,1620.161
885,905.602,365.171,1519.279,907.067,362.45,1619.576
885,905.027,364.922,1518.913,906.414,362.174,1618.876
885,904.418,364.668,1518.17,905.761,361.91,1618.013
885,903.859,364.46,1517.533,905.128,361.646,1617.252
885,903.298,364.237,1516.88,904.481,361.393,1616.331
885,902.742,363.988,1516.165,903.869,361.149,1615.52
886,,,,785.285,313.66,1403.333
886,790.264,318.553,1326.648,784.661,313.395,1402.513
886,789.763,318.353,1326.244,784.092,313.179,1402.231
886,789.284,318.138,1326.029,783.568,312.957,1401.781
886,788.787,317.922,1325.552,783.031,312.715,1401.198
886,788.314,317.76,1324.958,782.51,312.544,1400.576
886,787.871,317.565,1324.626,782.031,312.326,1399.993
886,787.438,317.405,1324.109,781.538,312.138,1399.355
886,787.025,317.208,1323.726,781.08,311.969,1398.713
886,786.598,317.044,1323.151,780.602,311.757,1397.975
886,786.183,316.884,1322.524,780.164,311.588,1397.32
887,,,,661.549,264.111,1187.469
887,664.872,267.878,1121.149,661.121,263.947,1186.241
887,664.559,267.734,1120.507,660.749,263.811,1185.768
887,664.258,267.638,1120.02,660.405,263.647,1185.329
887,663.937,267.489,1119.645,660.063,263.523,1184.913
887,663.635,267.387,1119.139,659.712,263.374,1184.313
887,663.342,267.278,1118.67,659.351,263.213,1183.823
887,663.018,267.1,1118.319,659.011,263.085,1183.014
887,662.719,266.987,1117.706,658.666,262.972,1182.598
887,662.414,266.856,1117.307,658.332,262.814,1181.989
887,662.102,266.76,1116.763,657.993,262.671,1181.378
888,,,,541.14,216.035,978.049
888,543.069,218.806,922.222,540.86,215.954,976.432
888,542.895,218.7,921.214,540.653,215.835,975.645
888,542.726,218.645,920.542,540.449,215.766,975.222
888,542.559,218.594,920.144,540.27,215.723,974.634
888,542.361,218.527,919.533,540.044,215.598,974.209
888,542.172,218.449,919.135,539.803,215.521,973.596
888,541.979,218.394,918.744,539.559,215.429,973.091
888,541.781,218.299,918.232,539.346,215.341,972.541
888,541.587,218.206,917.801,539.124,215.242,972.064
888,541.397,218.095,917.432,538.897,215.181,971.565
889,,,,1165.404,466.141,2070.677
889,1196.825,483.125,1998.746,1162.49,464.957,2074.914
889,1194.442,482.155,2003.53,1160.455,464.127,2078.039
889,1192.693,481.432,2007.05,1158.829,463.472,2080.746
889,1191.266,480.871,2009.447,1157.486,462.912,2082.686
889,1190.006,480.324,2011.423,1156.19,462.421,2084.009
889,1188.858,479.877,2012.832,1155.067,461.949,2084.91
889,1187.801,479.453,2014.09,1153.985,461.518,2085.696
889,1186.771,479.045,2014.921,1152.928,461.123,2086.127
889,1185.778,478.615,2015.313,1151.868,460.652,2086.393
889,1184.785,478.218,2015.596,1150.832,460.22,2086.248
890,,,,1035.281,413.904,1840.462
890,1038.749,419.074,1735.488,1034.191,413.452,1840.299
890,1037.838,418.707,1735.817,1033.238,413.081,1840.337
890,1036.967,418.379,1736.035,1032.296,412.677,1840.337
890,1036.138,418.028,1736.048,1031.381,412.327,1840.239
890,1035.321,417.713,1735.915,1030.502,411.984,1839.506
890,1034.549,417.38,1735.541,1029.649,411.664,1839
890,1033.781,417.062,1735.129,1028.78,411.298,1838.322
890,1033.001,416.748,1734.527,1027.938,410.921,1837.438
890,1032.232,416.434,1733.995,1027.062,410.604,1836.469
890,1031.476,416.13,1733.234,1026.267,410.267,1835.506
891,,,,1467.072,590.254,2867.663
891,1449.101,588.315,2629.144,1464.616,589.192,2877.605
891,1447.174,587.559,2639.685,1462.746,588.458,2885.736
891,1445.675,586.927,2647.226,1461.192,587.839,2892.062
891,1444.408,586.408,2652.977,1459.853,587.283,2896.729
891,1443.261,585.911,2658.027,1458.566,586.773,2900.656
891,1442.144,585.512,2661.817,1457.342,586.282,2903.63
891,1441.111,585.071,2665.063,1456.114,585.81,2906.04
891,1440.053,584.609,2667.689,1454.929,585.322,2907.931
891,1439.007,584.19,2669.629,1453.731,584.753,2909.16
891,1437.972,583.746,2671.153,1452.532,584.279,2910.214
892,,,,1033.402,415.101,2036.059
892,1036.686,420.239,1888.378,1033.226,415.009,2033.249
892,1036.474,420.138,1885.753,1032.847,414.861,2031.457
892,1036.063,419.966,1884.321,1032.257,414.626,2029.873
892,1035.539,419.758,1883.267,1031.637,414.372,2028.878
892,1035.005,419.528,1882.418,1031.047,414.125,2028.141
892,1034.45,419.328,1881.705,1030.424,413.875,2027.307
892,1033.905,419.062,1881.038,1029.75,413.589,2026.162
892,1033.326,418.853,1880.426,1029.151,413.335,2025.399
892,1032.76,418.619,1879.695,1028.48,413.021,2024.559
892,1032.19,418.388,1879.033,1027.857,412.793,2023.724
893,,,,910.155,365.388,1796.744
893,911.041,369.078,1665.155,909.465,365.103,1797.492
893,910.556,368.924,1665.89,908.929,364.854,1798.056
893,910.08,368.67,1666.42,908.372,364.628,1798.228
893,909.561,368.505,1666.55,907.824,364.427,1798.293
893,909.117,368.299,1666.666,907.295,364.19,1798.265
893,908.604,368.082,1666.628,906.748,363.973,1797.811
893,908.093,367.899,1666.52,906.163,363.755,1797.444
893,907.585,367.66,1666.322,905.597,363.497,1797.035
893,907.142,367.463,1666.001,905.122,363.305,1796.637
893,906.662,367.264,1665.81,904.582,363.074,1796.205
894,,,,786.036,315.666,1564.438
894,788.055,319.401,1452.354,785.521,315.466,1564.219
894,787.687,319.267,1452.594,785.074,315.309,1564.453
894,787.311,319.089,1452.649,784.675,315.16,1564.513
894,786.964,318.965,1452.838,784.283,314.989,1564.668
894,786.607,318.814,1452.953,783.877,314.846,1564.387
894,786.215,318.653,1452.878,783.404,314.621,1564.066
894,785.847,318.492,1452.645,783.05,314.47,1563.948
894,785.476,318.377,1452.444,782.613,314.3,1563.526
894,785.132,318.209,1452.268,782.194,314.138,1562.999
894,784.751,318.049,1451.924,781.813,313.957,1562.849
895,,,,665.702,267.24,1337.064
895,667.4,270.364,1241.542,665.286,267.044,1335.957
895,667.107,270.256,1241.075,664.956,266.928,1335.639
895,666.861,270.156,1240.826,664.664,266.809,1335.47
895,666.612,270.045,1240.78,664.344,266.677,1335.288
895,666.369,269.946,1240.678,664.106,266.558,1335.158
895,666.099,269.838,1240.498,663.773,266.443,1334.658
895,665.875,269.724,1240.232,663.505,266.315,1334.37
895,665.634,269.638,1240.025,663.255,266.235,1334.006
895,665.402,269.53,1239.678,663.01,266.107,1333.742
895,665.186,269.444,1239.4,662.719,266.001,1333.224
896,,,,542.053,217.428,1101.415
896,543.878,220.18,1023.808,541.695,217.268,1099.064
896,543.707,220.115,1022.347,541.486,217.192,1098.136
896,543.538,220.036,1021.681,541.266,217.109,1097.465
896,543.367,219.939,1021.24,541.088,217.065,1097.147
896,543.189,219.886,1020.813,540.869,216.934,1096.482
896,543.005,219.812,1020.387,540.675,216.832,1096.168
896,542.854,219.73,1020.075,540.494,216.788,1095.668
896,542.701,219.666,1019.943,540.32,216.691,1095.589
896,542.518,219.591,1019.546,540.156,216.67,1095.254
896,542.363,219.529,1019.371,539.914,216.524,1094.763
897,,,,1385.345,557.471,2722.705
897,1420.449,576.901,2582.929,1383.125,556.55,2730.525
897,1418.673,576.142,2590.919,1381.422,555.856,2735.949
897,1417.173,575.524,2596.123,1380.031,555.295,2739.827
897,1415.919,575.052,2599.816,1378.728,554.804,2742.578
897,1414.726,574.559,2602.254,1377.416,554.265,2744.185
897,1413.585,574.083,2604.117,1376.231,553.765,2745.28
897,1412.463,573.637,2605.454,1375.035,553.316,2745.854
897,1411.334,573.172,2605.99,1373.884,552.803,2746.146
897,1410.262,572.704,2606.216,1372.76,552.374,2746.085
897,1409.192,572.295,2606.262,1371.559,551.875,2745.423
898,,,,1037.505,416.98,2045.906
898,1037.818,420.972,1892.239,1037.22,416.933,2042.395
898,1037.542,420.884,1889.518,1036.73,416.725,2040.296
898,1037.074,420.695,1887.603,1036.114,416.425,2038.54
898,1036.521,420.488,1886.247,1035.488,416.217,2037.125
898,1035.994,420.276,1885.008,1034.859,415.978,2035.807
898,1035.397,419.997,1884.035,1034.168,415.701,2034.446
898,1034.781,419.749,1882.865,1033.457,415.375,2033.113
898,1034.205,419.502,1881.849,1032.772,415.12,2031.93
898,1033.606,419.298,1880.898,1032.076,414.873,2030.518
898,1033.027,419.052,1879.735,1031.408,414.564,2029.294
899,,,,907.663,364.697,1792.109
899,914.081,370.658,1670.121,906.899,364.363,1792.319
899,913.515,370.419,1670.437,906.317,364.14,1792.68
899,912.968,370.199,1670.751,905.704,363.915,1792.728
899,912.457,369.996,1670.884,905.12,363.65,1792.477
899,911.913,369.795,1670.696,904.484,363.429,1791.983
899,911.356,369.533,1670.194,903.908,363.166,1791.506
899,910.866,369.333,1670.013,903.349,362.926,1790.83
899,910.371,369.13,1669.398,902.83,362.698,1790.469
899,909.87,368.941,1669.022,902.28,362.494,1789.612
899,909.406,368.746,1668.533,901.682,362.265,1788.863
900,,,,787.655,316.364,1564.176
900,787.089,319.041,1447.577,787.077,316.132,1563.802
900,786.657,318.87,1447.67,786.557,315.916,1563.87
900,786.248,318.715,1447.815,786.117,315.733,1563.98
900,785.856,318.539,1447.758,785.653,315.554,1563.677
900,785.476,318.37,1447.702,785.222,315.404,1563.636
900,785.094,318.217,1447.597,784.77,315.185,1563.107
900,784.708,318.074,1447.09,784.335,315.007,1562.537
900,784.348,317.921,1447.05,783.915,314.84,1562.106
900,783.974,317.765,1446.541,783.512,314.692,1561.483
900,783.594,317.61,1446.094,783.066,314.49,1560.961
901,,,,661.939,265.741,1327.435
901,663.008,268.589,1231.39,661.502,265.566,1325.904
901,662.727,268.524,1230.559,661.167,265.421,1325.59
901,662.475,268.4,1230.212,660.859,265.3,1325.174
901,662.214,268.285,1230.135,660.554,265.199,1324.808
901,661.957,268.226,1229.865,660.204,265.04,1324.492
901,661.699,268.069,1229.48,659.89,264.911,1324.213
901,661.412,267.964,1229.392,659.597,264.763,1323.689
901,661.164,267.853,1229.104,659.299,264.66,1323.289
901,660.915,267.781,1228.767,659.013,264.559,1322.704
901,660.692,267.632,1228.299,658.774,264.449,1322.384
902,,,,539.874,216.344,1095.061
902,540.87,218.743,1016.325,539.553,216.212,1092.807
902,540.704,218.652,1014.974,539.321,216.101,1091.803
902,540.518,218.602,1014.288,539.094,216.028,1091.126
902,540.339,218.5,1013.784,538.899,215.962,1090.697
902,540.13,218.416,1013.244,538.704,215.849,1090.32
902,539.986,218.374,1013.065,538.468,215.74,1089.706
902,539.845,218.31,1012.636,538.268,215.695,1089.239
902,539.634,218.22,1012.21,538.081,215.593,1088.898
902,539.474,218.128,1011.91,537.876,215.502,1088.421
902,539.313,218.074,1011.712,537.648,215.419,1088.034
903,,,,1311.7,527.577,2577.164
903,1343.938,545.595,2443.356,1309.599,526.757,2585.13
903,1342.207,544.894,2451.107,1307.959,526.153,2590.394
903,1340.78,544.364,2456.296,1306.536,525.535,2594.196
903,1339.593,543.809,2459.825,1305.345,525.057,2596.844
903,1338.528,543.444,2462.379,1304.2,524.591,2598.638
903,1337.41,542.958,2464.242,1302.981,524.086,2599.762
903,1336.397,542.51,2465.34,1301.92,523.674,2600.436
903,1335.355,542.105,2466.118,1300.813,523.207,2600.637
903,1334.323,541.694,2466.545,1299.688,522.735,2600.457
903,1333.287,541.256,2466.445,1298.517,522.291,2599.988
904,,,,1037.191,416.796,2042.025
904,1038.204,421.021,1890.365,1036.795,416.607,2039.59
904,1037.759,420.865,1888.236,1036.149,416.377,2037.994
904,1037.186,420.627,1887.182,1035.382,416.073,2036.676
904,1036.55,420.341,1886.244,1034.662,415.758,2035.581
904,1035.9,420.102,1885.338,1033.92,415.494,2034.44
904,1035.294,419.844,1884.33,1033.2,415.161,2033.476
904,1034.637,419.587,1883.589,1032.447,414.875,2032.184
904,1033.958,419.265,1882.749,1031.691,414.567,2031.221
904,1033.293,419.017,1881.782,1030.912,414.268,2029.865
904,1032.645,418.733,1880.838,1030.182,413.945,2028.658
905,,,,1462.527,588.646,2807.164
905,1457.725,596.857,2698.697,1460.061,587.656,2821.532
905,1455.67,596.008,2712.177,1458.223,586.908,2832.431
905,1454.061,595.372,2721.683,1456.705,586.359,2840.492
905,1452.725,594.793,2729.271,1455.369,585.771,2846.878
905,1451.546,594.334,2735.524,1454.186,585.311,2852.111
905,1450.452,593.892,2740.364,1453.026,584.827,2856.164
905,1449.389,593.434,2744.476,1451.97,584.46,2860.03
905,1448.362,592.997,2747.918,1450.87,583.986,2862.601
905,1447.34,592.6,2750.55,1449.78,583.534,2864.765
905,1446.319,592.195,2752.599,1448.744,583.132,2866.491
906,,,,1033.366,415.073,2010.385
906,1034.502,422.737,1934.236,1033.224,415.068,2007.647
906,1034.281,422.676,1931.802,1032.871,414.933,2006.257
906,1033.933,422.503,1930.653,1032.482,414.744,2005.291
906,1033.459,422.334,1929.669,1031.847,414.536,2004.193
906,1032.962,422.099,1929.069,1031.346,414.311,2003.499
906,1032.443,421.907,1928.043,1030.784,414.077,2002.58
906,1031.886,421.686,1927.513,1030.274,413.847,2001.96
906,1031.379,421.426,1926.858,1029.666,413.66,2001.282
906,1030.841,421.258,1926.337,1029.121,413.422,2000.542
906,1030.309,421.062,1925.662,1028.581,413.179,1999.744
907,,,,909.094,365.309,1774.052
907,913.251,373.337,1714.647,908.501,365.107,1774.801
907,912.735,373.135,1715.196,907.983,364.895,1775.591
907,912.268,372.938,1715.751,907.436,364.667,1775.642
907,911.821,372.783,1715.793,907.051,364.508,1776.065
907,911.41,372.584,1715.989,906.579,364.32,1775.782
907,910.937,372.417,1715.941,906.077,364.11,1775.516
907,910.513,372.2,1715.605,905.619,363.928,1775.25
907,910.086,372.059,1715.422,905.205,363.771,1774.961
907,909.657,371.874,1715.1,904.692,363.578,1774.399
907,909.197,371.692,1714.735,904.26,363.381,1774.042
908,,,,787.018,316.142,1547.525
908,791.006,323.226,1495.886,786.527,315.972,1547.148
908,790.666,323.097,1495.961,786.197,315.834,1547.399
908,790.316,322.956,1496.132,785.822,315.68,1547.435
908,790.011,322.854,1496.172,785.47,315.559,1547.379
908,789.661,322.702,1496.049,785.13,315.423,1547.211
908,789.353,322.605,1495.951,784.778,315.269,1547.02
908,789.026,322.446,1495.532,784.41,315.108,1546.581
908,788.691,322.284,1495.364,784.064,314.952,1546.325
908,788.372,322.162,1495.141,783.696,314.841,1545.984
908,788.04,322.036,1494.686,783.38,314.708,1545.655
909,,,,667.113,267.891,1324.2
909,664.745,271.535,1269.865,666.774,267.777,1322.664
909,664.492,271.452,1268.98,666.511,267.684,1322.407
909,664.268,271.347,1268.475,666.238,267.56,1321.744
909,664.046,271.285,1268.25,666.031,267.48,1321.602
909,663.843,271.2,1267.878,665.787,267.375,1321.223
909,663.629,271.113,1267.514,665.577,267.284,1320.747
909,663.356,271.029,1267.295,665.291,267.186,1320.556
909,663.123,270.866,1267.04,665.018,267.054,1320.159
909,662.891,270.784,1266.709,664.755,266.978,1319.713
909,662.653,270.69,1266.362,664.471,266.84,1319.364
910,,,,543.363,217.91,1091.877
910,546.388,222.915,1055.577,543.092,217.796,1089.562
910,546.235,222.843,1054,542.949,217.761,1088.441
910,546.118,222.781,1053.136,542.767,217.701,1087.797
910,545.957,222.757,1052.505,542.618,217.618,1087.201
910,545.81,222.653,1052.147,542.435,217.554,1086.682
910,545.668,222.627,1051.748,542.269,217.478,1086.23
910,545.521,222.548,1051.294,542.098,217.432,1085.865
910,545.356,222.503,1050.972,541.949,217.335,1085.578
910,545.218,222.435,1050.711,541.785,217.29,1085.181
910,545.062,222.369,1050.372,541.615,217.22,1084.781
911,,,,1458.972,587.246,2825.906
911,1449.81,593.628,2707.463,1456.615,586.314,2835.334
911,1447.944,592.803,2716.827,1454.897,585.61,2842.235
911,1446.479,592.232,2722.931,1453.476,585.028,2846.883
911,1445.229,591.748,2727.214,1452.265,584.547,2850.279
911,1444.073,591.25,2730.25,1451.012,584.043,2852.584
911,1443.012,590.821,2732.778,1449.937,583.611,2854.608
911,1441.949,590.356,2734.404,1448.783,583.139,2855.612
911,1440.904,589.961,2735.345,1447.668,582.689,2856.37
911,1439.879,589.514,2735.938,1446.615,582.246,2856.39
911,1438.812,589.114,2736.211,1445.514,581.837,2856.574
912,,,,1039.15,417.709,2026.87
912,1033.849,422.724,1938.777,1038.97,417.633,2023.293
912,1033.651,422.692,1935.696,1038.538,417.493,2021
912,1033.2,422.473,1933.51,1038.03,417.277,2019.303
912,1032.695,422.312,1932.045,1037.492,417.04,2017.91
912,1032.215,422.112,1931.054,1036.906,416.815,2016.612
912,1031.686,421.877,1929.991,1036.339,416.599,2015.608
912,1031.126,421.633,1928.993,1035.738,416.319,2014.463
912,1030.595,421.458,1927.911,1035.169,416.13,2013.405
912,1030.045,421.195,1926.894,1034.581,415.904,2012.308
912,1029.495,420.971,1925.981,1034.006,415.644,2011.147
913,,,,909.893,365.592,1778.333
913,910.172,372.045,1711.721,909.263,365.379,1778.573
913,909.673,371.876,1711.979,908.773,365.183,1779.01
913,909.189,371.642,1712.182,908.235,364.976,1779.035
913,908.748,371.443,1712.511,907.781,364.775,1779.023
913,908.314,371.318,1712.353,907.285,364.621,1778.61
913,907.856,371.107,1712.025,906.827,364.408,1778.35
913,907.414,370.881,1711.934,906.339,364.185,1777.888
913,907.011,370.755,1711.372,905.908,364.035,1777.393
913,906.556,370.558,1710.902,905.414,363.813,1776.796
913,906.118,370.376,1710.363,904.957,363.659,1776.144
914,,,,788.44,316.705,1551.119
914,787.486,321.782,1490.679,787.984,316.564,1550.326
914,787.143,321.634,1490.287,787.638,316.383,1550.469
914,786.867,321.549,1490.269,787.337,316.311,1550.333
914,786.606,321.447,1490.202,787.028,316.157,1550.052
914,786.347,321.319,1490.171,786.734,316.024,1549.771
914,786.085,321.234,1489.853,786.433,315.875,1549.42
914,785.811,321.127,1489.469,786.171,315.82,1548.993
914,785.526,321,1489.032,785.841,315.664,1548.411
914,785.28,320.896,1488.59,785.508,315.54,1547.901
914,784.985,320.772,1488.116,785.183,315.432,1547.289
915,,,,664.821,266.95,1319.807
915,665.193,271.719,1270.371,664.484,266.807,1318.163
915,664.981,271.615,1269.373,664.221,266.744,1317.463
915,664.793,271.527,1268.71,664.026,266.658,1316.971
915,664.607,271.509,1268.357,663.772,266.564,1316.429
915,664.347,271.405,1267.901,663.534,266.452,1316.007
915,664.142,271.292,1267.431,663.315,266.383,1315.704
915,663.951,271.22,1266.948,663.091,266.28,1315.271
915,663.738,271.177,1266.705,662.872,266.186,1314.848
915,663.578,271.065,1266.318,662.672,266.147,1314.431
915,663.358,270.968,1265.885,662.452,266.031,1313.952
916,,,,540.742,217.018,1085.549
916,543.49,221.932,1049.004,540.495,216.94,1083.192
916,543.329,221.849,1047.331,540.348,216.867,1082.182
916,543.196,221.806,1046.632,540.144,216.823,1081.412
916,543.048,221.715,1046.057,539.984,216.778,1080.988
916,542.907,221.68,1045.526,539.834,216.688,1080.389
916,542.777,221.63,1045.082,539.699,216.647,1080.03
916,542.638,221.586,1044.785,539.565,216.596,1079.691
916,542.499,221.523,1044.231,539.397,216.522,1079.237
916,542.346,221.457,1044.005,539.248,216.476,1078.754
916,542.19,221.38,1043.694,539.018,216.353,1078.273
917,,,,1460.323,587.797,2829.359
917,1451.885,594.483,2711.898,1458.044,586.886,2838.127
917,1449.993,593.741,2720.461,1456.316,586.184,2844.568
917,1448.507,593.107,2726.271,1454.798,585.599,2849.115
917,1447.17,592.533,2730.444,1453.491,585.018,2852.213
917,1445.942,592.069,2733.386,1452.25,584.563,2854.644
917,1444.772,591.564,2735.497,1451.008,584.062,2856.313
917,1443.651,591.104,2737.025,1449.832,583.59,2857.254
917,1442.517,590.625,2738.073,1448.615,583.086,2857.994
917,1441.314,590.137,2738.531,1447.402,582.601,2858.17
917,1440.19,589.686,2738.814,1446.235,582.147,2858.175
918,,,,1034.708,415.723,2018.331
918,1039.385,424.858,1947.823,1034.56,415.673,2014.652
918,1039.179,424.719,1944.557,1034.161,415.514,2012.387
918,1038.804,424.6,1942.647,1033.718,415.34,2010.759
918,1038.361,424.434,1941.109,1033.227,415.151,2009.272
918,1037.912,424.257,1939.804,1032.704,414.931,2007.832
918,1037.432,424.037,1938.709,1032.206,414.747,2006.762
918,1036.919,423.852,1937.545,1031.619,414.514,2005.325
918,1036.406,423.664,1936.441,1031.028,414.286,2004.074
918,1035.878,423.391,1935.293,1030.472,414.046,2002.856
918,1035.362,423.213,1934.192,1029.899,413.826,2001.558
919,,,,1465.227,589.815,2881.675
919,1454.159,600.471,2761.329,1462.783,588.873,2895.34
919,1452.054,599.587,2774.558,1460.883,588.087,2905.986
919,1450.407,598.933,2784.299,1459.392,587.503,2914.393
919,1449.034,598.358,2791.938,1458.094,586.953,2921.11
919,1447.833,597.847,2798.416,1456.92,586.487,2926.452
919,1446.72,597.409,2803.541,1455.818,586.057,2931.002
919,1445.635,596.929,2807.799,1454.691,585.608,2934.6
919,1444.619,596.529,2811.343,1453.715,585.223,2937.812
919,1443.602,596.12,2814.041,1452.698,584.794,2940.105
919,1442.582,595.68,2816.172,1451.664,584.367,2942.22
920,,,,1034.122,415.475,2061.7
920,1032.611,425.638,1981.645,1033.984,415.516,2059.385
920,1032.435,425.572,1979.37,1033.684,415.34,2058.114
920,1032.063,425.434,1977.908,1033.287,415.198,2057.082
920,1031.596,425.217,1977.093,1032.746,414.929,2056.241
920,1031.141,425.036,1976.38,1032.29,414.798,2055.45
920,1030.659,424.797,1975.766,1031.791,414.569,2054.948
920,1030.164,424.629,1975.329,1031.246,414.367,2054.425
920,1029.645,424.408,1974.621,1030.708,414.153,2053.681
920,1029.14,424.192,1974.125,1030.122,413.885,2053.085
920,1028.658,423.975,1973.494,1029.668,413.741,2052.423
921,,,,911.538,366.332,1822.395
921,911.548,375.809,1755.67,911.01,366.102,1823.063
921,911.157,375.62,1756.162,910.615,365.976,1823.725
921,910.774,375.473,1756.469,910.212,365.806,1823.979
921,910.424,375.349,1756.76,909.832,365.642,1823.903
921,910.057,375.15,1756.614,909.477,365.538,1823.647
921,909.696,375.029,1756.419,909.063,365.335,1823.464
921,909.349,374.91,1756.145,908.708,365.186,1822.969
921,908.992,374.747,1755.723,908.323,365.064,1822.451
921,908.645,374.607,1755.154,907.952,364.923,1821.818
921,908.287,374.466,1754.621,907.591,364.796,1821.273
922,,,,791.483,318.009,1592.839
922,790.516,325.808,1532.657,791.087,317.857,1592.545
922,790.208,325.652,1532.456,790.75,317.711,1592.741
922,789.902,325.535,1532.306,790.425,317.558,1592.515
922,789.609,325.434,1532.276,790.117,317.436,1592.322
922,789.307,325.315,1532.103,789.815,317.337,1592.091
922,789.025,325.188,1531.761,789.477,317.217,1591.526
922,788.726,325.097,1531.54,789.176,317.043,1591.135
922,788.436,324.959,1531.036,788.879,316.985,1590.741
922,788.148,324.84,1530.486,788.591,316.851,1590.374
922,787.866,324.731,1530.145,788.261,316.748,1589.805
923,,,,664.129,266.178,1349.846
923,668.137,274.734,1307.427,663.814,266.108,1348.485
923,667.914,274.643,1306.428,663.593,266.007,1348.074
923,667.723,274.572,1305.851,663.387,265.932,1347.536
923,667.505,274.505,1305.518,663.168,265.848,1347.165
923,667.278,274.421,1305.095,662.916,265.763,1346.733
923,667.063,274.331,1304.621,662.692,265.68,1346.312
923,666.843,274.245,1304.232,662.471,265.596,1345.871
923,666.624,274.167,1303.874,662.243,265.499,1345.466
923,666.413,274.096,1303.504,662.014,265.409,1344.889
923,666.211,274.007,1303.031,661.813,265.375,1344.683
924,,,,561.283,225.304,1150.124
924,545.133,224.432,1078.71,561.055,225.218,1148.288
924,544.966,224.361,1077.585,560.889,225.138,1147.452
924,544.839,224.32,1077.083,560.73,225.087,1146.906
924,544.7,224.257,1076.514,560.549,225,1146.32
924,544.555,224.233,1076.089,560.399,224.927,1145.825
924,544.396,224.122,1075.606,560.215,224.878,1145.367
924,544.252,224.093,1075.261,560.051,224.792,1145.07
924,544.114,224.041,1074.939,559.884,224.755,1144.551
924,543.952,223.948,1074.467,559.735,224.689,1144.321
924,543.811,223.926,1074.188,559.545,224.624,1143.792
925,,,,1460.421,587.796,2894.819
925,1447.098,597.469,2767.95,1458.18,586.961,2903.263
925,1445.244,596.738,2776.462,1456.496,586.28,2909.42
925,1443.801,596.155,2782.41,1455.1,585.742,2913.891
925,1442.555,595.667,2786.396,1453.886,585.257,2917.216
925,1441.451,595.181,2789.195,1452.809,584.819,2919.463
925,1440.408,594.713,2791.281,1451.723,584.378,2921.094
925,1439.375,594.338,2792.975,1450.688,583.962,2922.169
925,1438.38,593.97,2793.88,1449.633,583.539,2922.646
925,1437.307,593.483,2794.33,1448.557,583.112,2922.913
925,1436.294,593.101,2794.364,1447.505,582.676,2922.662
926,,,,1037.726,417.181,2070.906
